Min Age,Max Age,Profession,PartnerStatus,SA4 CODE,SA4 (Region name),Tot_inc_amt,Help_debt
40,44,Professionals,No,302,Brisbane - North,83103,2023
40,44,Professionals,No,303,Brisbane - South,119332,3117
40,44,Professionals,No,304,Brisbane - West,70526,4901
40,44,Professionals,No,305,Brisbane Inner City,123832,377
40,44,Professionals,No,306,Cairns,82978,3913
40,44,Professionals,No,307,Darling Downs - Maranoa,88465,6571
40,44,Professionals,No,308,Fitzroy,50398,1899
40,44,Professionals,No,309,Gold Coast,48816,4372
40,44,Professionals,No,310,Ipswich,76020,532
40,44,Professionals,No,311,Logan - Beaudesert,90492,4795
40,44,Professionals,No,312,Mackay,53727,6090
40,44,Professionals,No,313,Moreton Bay - North,48655,3789
40,44,Professionals,No,314,Moreton Bay - South,70604,0
40,44,Professionals,No,315,Queensland - Outback,71374,24101
40,44,Professionals,No,316,Sunshine Coast,50629,3450
40,44,Professionals,No,317,Toowoomba,62209,0
40,44,Professionals,No,318,Townsville,77593,2678
40,44,Professionals,No,319,Wide Bay,69149,2537
40,44,Professionals,No,401,Adelaide - Central and Hills,76151,2582
40,44,Professionals,No,402,Adelaide - North,79034,1024
40,44,Professionals,No,403,Adelaide - South,78744,287
40,44,Professionals,No,404,Adelaide - West,67338,2141
40,44,Professionals,No,405,Barossa - Yorke - Mid North,48987,14052
40,44,Professionals,No,406,South Australia - Outback,162199,0
40,44,Professionals,No,407,South Australia - South East,64444,17
40,44,Professionals,No,501,Bunbury,103716,3238
40,44,Professionals,No,502,Mandurah,70014,0
40,44,Professionals,No,503,Perth - Inner,138902,394
40,44,Professionals,No,504,Perth - North East,104862,1057
40,44,Professionals,No,505,Perth - North West,101129,1374
40,44,Professionals,No,506,Perth - South East,83258,3826
40,44,Professionals,No,507,Perth - South West,107525,1295
40,44,Professionals,No,508,Western Australia - Outback,93416,1844
40,44,Professionals,No,509,Western Australia - Wheat Belt,121053,0
40,44,Professionals,No,601,Hobart,72461,5028
40,44,Professionals,No,602,Launceston and North East,75654,12087
40,44,Professionals,No,604,West and North West,133253,8785
40,44,Professionals,No,701,Darwin,79038,1455
40,44,Professionals,No,702,Northern Territory - Outback,76472,3744
40,44,Professionals,No,801,Australian Capital Territory,82257,1014
40,44,Professionals,No,#N/A,Unknown/Overseas,40782,8569
40,44,Professionals,Yes,101,Capital Region,113983,1471
40,44,Professionals,Yes,102,Central Coast,79760,1862
40,44,Professionals,Yes,103,Central West,64176,3980
40,44,Professionals,Yes,104,Coffs Harbour - Grafton,93368,1817
40,44,Professionals,Yes,105,Far West and Orana,74212,703
40,44,Professionals,Yes,106,Hunter Valley exc Newcastle,107887,578
40,44,Professionals,Yes,107,Illawarra,89670,1575
40,44,Professionals,Yes,108,Mid North Coast,81228,498
40,44,Professionals,Yes,109,Murray,65345,0
40,44,Professionals,Yes,110,New England and North West,80860,0
40,44,Professionals,Yes,111,Newcastle and Lake Macquarie,89108,1905
40,44,Professionals,Yes,112,Richmond - Tweed,63885,3297
40,44,Professionals,Yes,113,Riverina,88721,2762
40,44,Professionals,Yes,114,Southern Highlands and Shoalhaven,91506,618
40,44,Professionals,Yes,115,Sydney - Baulkham Hills and Hawkesbury,101930,1924
40,44,Professionals,Yes,116,Sydney - Blacktown,91110,1584
40,44,Professionals,Yes,117,Sydney - City and Inner South,134821,1217
40,44,Professionals,Yes,118,Sydney - Eastern Suburbs,134929,700
40,44,Professionals,Yes,119,Sydney - Inner South West,99958,1650
40,44,Professionals,Yes,120,Sydney - Inner West,118840,919
40,44,Professionals,Yes,121,Sydney - North Sydney and Hornsby,135868,823
40,44,Professionals,Yes,122,Sydney - Northern Beaches,131897,741
40,44,Professionals,Yes,123,Sydney - Outer South West,82998,2678
40,44,Professionals,Yes,124,Sydney - Outer West and Blue Mountains,79033,833
40,44,Professionals,Yes,125,Sydney - Parramatta,93727,6
40,44,Professionals,Yes,126,Sydney - Ryde,104186,150
40,44,Professionals,Yes,127,Sydney - South West,87728,485
40,44,Professionals,Yes,128,Sydney - Sutherland,111647,615
40,44,Professionals,Yes,201,Ballarat,69139,2115
40,44,Professionals,Yes,202,Bendigo,74589,2770
40,44,Professionals,Yes,203,Geelong,83454,1226
40,44,Professionals,Yes,204,Hume,72726,2157
40,44,Professionals,Yes,205,Latrobe - Gippsland,59245,818
40,44,Professionals,Yes,206,Melbourne - Inner,119501,1711
40,44,Professionals,Yes,207,Melbourne - Inner East,154495,824
40,44,Professionals,Yes,208,Melbourne - Inner South,132108,631
40,44,Professionals,Yes,209,Melbourne - North East,81597,1354
40,44,Professionals,Yes,210,Melbourne - North West,82520,1251
40,44,Professionals,Yes,211,Melbourne - Outer East,89107,1463
40,44,Professionals,Yes,212,Melbourne - South East,81973,1538
40,44,Professionals,Yes,213,Melbourne - West,79337,1037
40,44,Professionals,Yes,214,Mornington Peninsula,67152,2405
40,44,Professionals,Yes,215,North West,72253,2374
40,44,Professionals,Yes,216,Shepparton,65718,976
40,44,Professionals,Yes,217,Warrnambool and South West,57920,1552
40,44,Professionals,Yes,301,Brisbane - East,90117,606
40,44,Professionals,Yes,302,Brisbane - North,89691,456
40,44,Professionals,Yes,303,Brisbane - South,104814,736
40,44,Professionals,Yes,304,Brisbane - West,130717,956
40,44,Professionals,Yes,305,Brisbane Inner City,144138,1591
40,44,Professionals,Yes,306,Cairns,68759,3
40,44,Professionals,Yes,307,Darling Downs - Maranoa,70230,1900
40,44,Professionals,Yes,308,Fitzroy,83202,1979
40,44,Professionals,Yes,309,Gold Coast,83848,1908
40,44,Professionals,Yes,310,Ipswich,84369,2048
40,44,Professionals,Yes,311,Logan - Beaudesert,80953,3234
40,44,Professionals,Yes,312,Mackay,111787,1035
40,44,Professionals,Yes,313,Moreton Bay - North,67452,2313
40,44,Professionals,Yes,314,Moreton Bay - South,121743,1697
40,44,Professionals,Yes,315,Queensland - Outback,99358,1362
40,44,Professionals,Yes,316,Sunshine Coast,92858,2574
40,44,Professionals,Yes,317,Toowoomba,114741,907
40,44,Professionals,Yes,318,Townsville,93107,242
40,44,Professionals,Yes,319,Wide Bay,94838,114
40,44,Professionals,Yes,401,Adelaide - Central and Hills,84785,777
40,44,Professionals,Yes,402,Adelaide - North,76613,756
40,44,Professionals,Yes,403,Adelaide - South,76546,2001
40,44,Professionals,Yes,404,Adelaide - West,82311,1934
40,44,Professionals,Yes,405,Barossa - Yorke - Mid North,90070,0
40,44,Professionals,Yes,406,South Australia - Outback,90386,79
40,44,Professionals,Yes,407,South Australia - South East,66443,2657
40,44,Professionals,Yes,501,Bunbury,78722,2613
40,44,Professionals,Yes,502,Mandurah,74495,1732
40,44,Professionals,Yes,503,Perth - Inner,137787,1660
40,44,Professionals,Yes,504,Perth - North East,103005,1342
40,44,Professionals,Yes,505,Perth - North West,96389,1175
40,44,Professionals,Yes,506,Perth - South East,118061,430
40,44,Professionals,Yes,507,Perth - South West,109238,3065
40,44,Professionals,Yes,508,Western Australia - Outback,101782,781
40,44,Professionals,Yes,509,Western Australia - Wheat Belt,80491,0
40,44,Professionals,Yes,601,Hobart,88931,624
40,44,Professionals,Yes,602,Launceston and North East,77769,2253
40,44,Professionals,Yes,604,West and North West,74425,7003
40,44,Professionals,Yes,701,Darwin,112481,0
40,44,Professionals,Yes,702,Northern Territory - Outback,73164,1053
40,44,Professionals,Yes,801,Australian Capital Territory,106963,2100
40,44,Professionals,Yes,#N/A,Unknown/Overseas,51730,1006
40,44,Sales workers,No,101,Capital Region,50965,0
40,44,Sales workers,No,102,Central Coast,33985,2398
40,44,Sales workers,No,104,Coffs Harbour - Grafton,68265,0
40,44,Sales workers,No,106,Hunter Valley exc Newcastle,59822,0
40,44,Sales workers,No,107,Illawarra,46833,0
40,44,Sales workers,No,108,Mid North Coast,28254,0
40,44,Sales workers,No,110,New England and North West,50882,0
40,44,Sales workers,No,111,Newcastle and Lake Macquarie,30828,0
40,44,Sales workers,No,112,Richmond - Tweed,50284,0
40,44,Sales workers,No,113,Riverina,35180,0
40,44,Sales workers,No,115,Sydney - Baulkham Hills and Hawkesbury,98116,0
40,44,Sales workers,No,116,Sydney - Blacktown,95493,0
40,44,Sales workers,No,117,Sydney - City and Inner South,52985,0
40,44,Sales workers,No,118,Sydney - Eastern Suburbs,50805,0
40,44,Sales workers,No,119,Sydney - Inner South West,48544,1578
40,44,Sales workers,No,120,Sydney - Inner West,54722,0
40,44,Sales workers,No,121,Sydney - North Sydney and Hornsby,56822,0
40,44,Sales workers,No,122,Sydney - Northern Beaches,357458,0
40,44,Sales workers,No,123,Sydney - Outer South West,39868,392
40,44,Sales workers,No,124,Sydney - Outer West and Blue Mountains,29920,3195
40,44,Sales workers,No,125,Sydney - Parramatta,56817,2781
40,44,Sales workers,No,127,Sydney - South West,38550,0
40,44,Sales workers,No,128,Sydney - Sutherland,69987,0
40,44,Sales workers,No,201,Ballarat,38055,0
40,44,Sales workers,No,202,Bendigo,37672,3243
40,44,Sales workers,No,203,Geelong,43689,0
40,44,Sales workers,No,205,Latrobe - Gippsland,49773,1767
40,44,Sales workers,No,206,Melbourne - Inner,60091,0
40,44,Sales workers,No,207,Melbourne - Inner East,77257,932
40,44,Sales workers,No,208,Melbourne - Inner South,83444,0
40,44,Sales workers,No,209,Melbourne - North East,48607,0
40,44,Sales workers,No,210,Melbourne - North West,50528,581
40,44,Sales workers,No,211,Melbourne - Outer East,35447,442
40,44,Sales workers,No,212,Melbourne - South East,50053,0
40,44,Sales workers,No,213,Melbourne - West,39495,0
40,44,Sales workers,No,214,Mornington Peninsula,48389,0
40,44,Sales workers,No,215,North West,33513,0
40,44,Sales workers,No,216,Shepparton,38365,0
40,44,Sales workers,No,301,Brisbane - East,34049,5216
40,44,Sales workers,No,302,Brisbane - North,46026,6271
40,44,Sales workers,No,303,Brisbane - South,56976,0
40,44,Sales workers,No,304,Brisbane - West,35071,25609
40,44,Sales workers,No,305,Brisbane Inner City,97096,0
40,44,Sales workers,No,306,Cairns,29409,0
40,44,Sales workers,No,307,Darling Downs - Maranoa,29655,0
40,44,Sales workers,No,308,Fitzroy,31970,0
40,44,Sales workers,No,309,Gold Coast,57661,0
40,44,Sales workers,No,310,Ipswich,33116,0
40,44,Sales workers,No,311,Logan - Beaudesert,40915,0
40,44,Sales workers,No,312,Mackay,20148,0
40,44,Sales workers,No,313,Moreton Bay - North,31971,0
40,44,Sales workers,No,314,Moreton Bay - South,44215,0
40,44,Sales workers,No,316,Sunshine Coast,49586,4873
40,44,Sales workers,No,317,Toowoomba,33824,0
40,44,Sales workers,No,318,Townsville,31358,0
40,44,Sales workers,No,319,Wide Bay,36173,0
40,44,Sales workers,No,401,Adelaide - Central and Hills,25206,2650
40,44,Sales workers,No,402,Adelaide - North,37384,1799
40,44,Sales workers,No,403,Adelaide - South,52581,0
40,44,Sales workers,No,404,Adelaide - West,49618,0
40,44,Sales workers,No,502,Mandurah,95510,0
40,44,Sales workers,No,503,Perth - Inner,27881,5914
40,44,Sales workers,No,504,Perth - North East,73954,0
40,44,Sales workers,No,505,Perth - North West,41360,0
40,44,Sales workers,No,506,Perth - South East,29810,2246
40,44,Sales workers,No,507,Perth - South West,52353,0
40,44,Sales workers,No,508,Western Australia - Outback,42712,0
40,44,Sales workers,No,509,Western Australia - Wheat Belt,26141,0
40,44,Sales workers,No,601,Hobart,44216,0
40,44,Sales workers,No,602,Launceston and North East,32478,0
40,44,Sales workers,No,701,Darwin,79269,0
40,44,Sales workers,No,801,Australian Capital Territory,36046,0
40,44,Sales workers,Yes,101,Capital Region,31805,0
40,44,Sales workers,Yes,102,Central Coast,48162,0
40,44,Sales workers,Yes,103,Central West,35540,0
40,44,Sales workers,Yes,104,Coffs Harbour - Grafton,29005,12176
40,44,Sales workers,Yes,105,Far West and Orana,46216,0
40,44,Sales workers,Yes,106,Hunter Valley exc Newcastle,43935,0
40,44,Sales workers,Yes,107,Illawarra,67165,0
40,44,Sales workers,Yes,108,Mid North Coast,35526,2477
40,44,Sales workers,Yes,109,Murray,48751,0
40,44,Sales workers,Yes,110,New England and North West,48810,0
40,44,Sales workers,Yes,111,Newcastle and Lake Macquarie,43021,582
40,44,Sales workers,Yes,112,Richmond - Tweed,41962,550
40,44,Sales workers,Yes,113,Riverina,67374,0
40,44,Sales workers,Yes,114,Southern Highlands and Shoalhaven,43718,1397
40,44,Sales workers,Yes,115,Sydney - Baulkham Hills and Hawkesbury,80409,0
40,44,Sales workers,Yes,116,Sydney - Blacktown,48610,34
40,44,Sales workers,Yes,117,Sydney - City and Inner South,100338,0
40,44,Sales workers,Yes,118,Sydney - Eastern Suburbs,203281,0
40,44,Sales workers,Yes,119,Sydney - Inner South West,45611,54
40,44,Sales workers,Yes,120,Sydney - Inner West,52357,0
40,44,Sales workers,Yes,121,Sydney - North Sydney and Hornsby,67555,353
40,44,Sales workers,Yes,122,Sydney - Northern Beaches,109752,0
40,44,Sales workers,Yes,123,Sydney - Outer South West,33212,0
40,44,Sales workers,Yes,124,Sydney - Outer West and Blue Mountains,69154,0
40,44,Sales workers,Yes,125,Sydney - Parramatta,63223,6
40,44,Sales workers,Yes,126,Sydney - Ryde,44348,0
40,44,Sales workers,Yes,127,Sydney - South West,43921,0
40,44,Sales workers,Yes,128,Sydney - Sutherland,76246,0
40,44,Sales workers,Yes,201,Ballarat,46436,0
40,44,Sales workers,Yes,202,Bendigo,32750,0
40,44,Sales workers,Yes,203,Geelong,43452,603
40,44,Sales workers,Yes,204,Hume,249265,438
40,44,Sales workers,Yes,205,Latrobe - Gippsland,35596,0
40,44,Sales workers,Yes,206,Melbourne - Inner,91301,0
40,44,Sales workers,Yes,207,Melbourne - Inner East,64567,0
40,44,Sales workers,Yes,208,Melbourne - Inner South,79221,753
40,44,Sales workers,Yes,209,Melbourne - North East,55010,0
40,44,Sales workers,Yes,210,Melbourne - North West,54099,280
40,44,Sales workers,Yes,211,Melbourne - Outer East,44533,97
40,44,Sales workers,Yes,212,Melbourne - South East,65094,0
40,44,Sales workers,Yes,213,Melbourne - West,32066,766
40,44,Sales workers,Yes,214,Mornington Peninsula,32344,184
40,44,Sales workers,Yes,215,North West,37327,0
40,44,Sales workers,Yes,216,Shepparton,24867,0
40,44,Sales workers,Yes,217,Warrnambool and South West,26947,0
40,44,Sales workers,Yes,301,Brisbane - East,57803,107
40,44,Sales workers,Yes,302,Brisbane - North,69086,0
40,44,Sales workers,Yes,303,Brisbane - South,64302,1364
40,44,Sales workers,Yes,304,Brisbane - West,64088,0
40,44,Sales workers,Yes,305,Brisbane Inner City,174574,0
40,44,Sales workers,Yes,306,Cairns,42112,0
40,44,Sales workers,Yes,307,Darling Downs - Maranoa,42310,0
40,44,Sales workers,Yes,308,Fitzroy,31502,0
40,44,Sales workers,Yes,309,Gold Coast,48992,4644
40,44,Sales workers,Yes,310,Ipswich,59174,675
40,44,Sales workers,Yes,311,Logan - Beaudesert,62311,0
40,44,Sales workers,Yes,312,Mackay,29977,0
40,44,Sales workers,Yes,313,Moreton Bay - North,32934,0
40,44,Sales workers,Yes,314,Moreton Bay - South,110736,492
40,44,Sales workers,Yes,316,Sunshine Coast,55901,828
40,44,Sales workers,Yes,317,Toowoomba,68603,0
40,44,Sales workers,Yes,318,Townsville,53018,0
40,44,Sales workers,Yes,319,Wide Bay,45688,640
40,44,Sales workers,Yes,401,Adelaide - Central and Hills,65720,91
40,44,Sales workers,Yes,402,Adelaide - North,49580,162
40,44,Sales workers,Yes,403,Adelaide - South,40298,100
40,44,Sales workers,Yes,404,Adelaide - West,35368,0
40,44,Sales workers,Yes,405,Barossa - Yorke - Mid North,36584,0
40,44,Sales workers,Yes,406,South Australia - Outback,21358,0
40,44,Sales workers,Yes,407,South Australia - South East,43809,0
40,44,Sales workers,Yes,501,Bunbury,36016,1623
40,44,Sales workers,Yes,502,Mandurah,58091,19870
40,44,Sales workers,Yes,503,Perth - Inner,12079,0
40,44,Sales workers,Yes,504,Perth - North East,56785,0
40,44,Sales workers,Yes,505,Perth - North West,50266,0
40,44,Sales workers,Yes,506,Perth - South East,37330,460
40,44,Sales workers,Yes,507,Perth - South West,47116,536
40,44,Sales workers,Yes,508,Western Australia - Outback,11918,0
40,44,Sales workers,Yes,509,Western Australia - Wheat Belt,68059,0
40,44,Sales workers,Yes,601,Hobart,42519,1825
40,44,Sales workers,Yes,602,Launceston and North East,48284,0
40,44,Sales workers,Yes,604,West and North West,26873,0
40,44,Sales workers,Yes,701,Darwin,55655,3194
40,44,Sales workers,Yes,702,Northern Territory - Outback,15783,0
40,44,Sales workers,Yes,801,Australian Capital Territory,88564,0
40,44,Technicians and Trades Workers,No,101,Capital Region,49588,491
40,44,Technicians and Trades Workers,No,102,Central Coast,59550,0
40,44,Technicians and Trades Workers,No,103,Central West,155879,0
40,44,Technicians and Trades Workers,No,104,Coffs Harbour - Grafton,32847,0
40,44,Technicians and Trades Workers,No,105,Far West and Orana,64813,0
40,44,Technicians and Trades Workers,No,106,Hunter Valley exc Newcastle,50657,0
40,44,Technicians and Trades Workers,No,107,Illawarra,73269,779
40,44,Technicians and Trades Workers,No,108,Mid North Coast,59806,0
40,44,Technicians and Trades Workers,No,109,Murray,69230,0
40,44,Technicians and Trades Workers,No,110,New England and North West,41282,4793
40,44,Technicians and Trades Workers,No,111,Newcastle and Lake Macquarie,57859,44
40,44,Technicians and Trades Workers,No,112,Richmond - Tweed,56763,0
40,44,Technicians and Trades Workers,No,113,Riverina,44249,0
40,44,Technicians and Trades Workers,No,115,Sydney - Baulkham Hills and Hawkesbury,61963,0
40,44,Technicians and Trades Workers,No,116,Sydney - Blacktown,54308,0
40,44,Technicians and Trades Workers,No,117,Sydney - City and Inner South,69407,552
40,44,Technicians and Trades Workers,No,118,Sydney - Eastern Suburbs,71357,0
40,44,Technicians and Trades Workers,No,119,Sydney - Inner South West,37568,0
40,44,Technicians and Trades Workers,No,120,Sydney - Inner West,69027,399
40,44,Technicians and Trades Workers,No,121,Sydney - North Sydney and Hornsby,39075,0
40,44,Technicians and Trades Workers,No,122,Sydney - Northern Beaches,44275,0
40,44,Technicians and Trades Workers,No,123,Sydney - Outer South West,61067,0
40,44,Technicians and Trades Workers,No,124,Sydney - Outer West and Blue Mountains,63244,0
40,44,Technicians and Trades Workers,No,125,Sydney - Parramatta,42749,1070
40,44,Technicians and Trades Workers,No,126,Sydney - Ryde,59724,0
40,44,Technicians and Trades Workers,No,127,Sydney - South West,51687,0
40,44,Technicians and Trades Workers,No,128,Sydney - Sutherland,71749,0
40,44,Technicians and Trades Workers,No,201,Ballarat,66725,0
40,44,Technicians and Trades Workers,No,202,Bendigo,52517,1264
40,44,Technicians and Trades Workers,No,203,Geelong,40542,1116
40,44,Technicians and Trades Workers,No,204,Hume,36421,942
